University,Description,Maps Link,Image,Faculty,Major,Annual Fee
Tanta University,"Tanta University is a public university located in Tanta, Egypt. It offers a wide range of academic programs across various fields, including medicine, dentistry, pharmacy, engineering, science, commerce, and humanities. The university focuses on providing quality education, scientific research, and practical training to prepare students for their future careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916519/Tanta_fhvxup.jpg,Faculty of Sports Science,"Sports Training
Sports Management
Sports Recreation
Physical Education
Sports Psychology
Sports Health",
Tanta University,"Tanta University is a public university located in Tanta, Egypt. It offers a wide range of academic programs across various fields, including medicine, dentistry, pharmacy, engineering, science, commerce, and humanities. The university focuses on providing quality education, scientific research, and practical training to prepare students for their future careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916519/Tanta_fhvxup.jpg,Faculty of Computers and Information,"Computer Science
Information Systems
Information Technology
Artificial Intelligence",
Tanta University,"Tanta University is a public university located in Tanta, Egypt. It offers a wide range of academic programs across various fields, including medicine, dentistry, pharmacy, engineering, science, commerce, and humanities. The university focuses on providing quality education, scientific research, and practical training to prepare students for their future careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916519/Tanta_fhvxup.jpg,Faculty of Applied Arts,"Interior Design and Furniture
Textile Printing, Dyeing and Finishing
Metal Products and Jewelry Desig",
Tanta University,"Tanta University is a public university located in Tanta, Egypt. It offers a wide range of academic programs across various fields, including medicine, dentistry, pharmacy, engineering, science, commerce, and humanities. The university focuses on providing quality education, scientific research, and practical training to prepare students for their future careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916519/Tanta_fhvxup.jpg,Technical Institute of Nursing,Nursing,
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.
","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,Faculty of Medicine,Medicine and Surgery,"155,000"
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.
","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,Faculty of Dentistry,Oral and Dental Medicine and Surgery,"125,000"
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.
v","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,Faculty of Engineering,"Computer Engineering
Mechatronics Engineering","80,000"
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,"Faculty of Computer, Information and Artificial Intelligence",Computer Science and Artificial Intelligence,"80,000"
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,Faculty of Al-Alsun (Languages),English Language and Translation,"50,000"
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,Faculty of Business,"Business Information Systems (BIS)
Accounting and Digital Financial Innovations","45,000"
Tanta National University,"Tanta National University is a modern national university located in Tanta, Egypt. It offers a variety of academic programs in fields such as medicine, dentistry, pharmacy, engineering, computer science, and business. The university focuses on providing high-quality education, practical training, scientific research, and a modern learning environment to prepare students for successful careers.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916521/TantaNational_otwiev.jpg,Faculty of Humanities and Social Sciences,"Surveying, Mapping, and Geographic Information Systems
Museum and Archaeological Sites Management","40,000"
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.
","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Engineering and Technology,"Architectural Engineering
Computer Engineering
Electronics and Communications Engineering
Electrical and Control Engineering
Mechanical Engineering
Marine and Offshore Engineering
Construction and Building Engineering
Industrial and Management Engineering
Oil and Gas Engineering",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Management and Technology,"Business Information Systems
Marketing and International Business
Accounting and Finance
Media Management
Economics",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of International Transport and Logistics,"International Transport and Logistics
International Business Logistics
Customs Logistics
Supply Chain Management",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Computing and Information Technology,"Computer Science
Information Systems
Software Engineering
Multimedia and Computer Graphics",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Maritime Transport and Technology,"Nautical Technology
Offshore Operations Technology
Maritime Safety and Environmental Protection
Shipping and Port Operations",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.
","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Fisheries and Aquaculture Technology,"Fisheries Technology
Aquaculture Technology",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Pharmacy,"Clinical Pharmacy
Pharmaceutics
Pharmaceutical Chemistry
Pharmacology and Toxicology
Pharmacognosy",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Law,"Public Law
Private Law
International Law
Commercial Law",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Language and Communication,"English Language and Translation
Media and Communication",
"Arab Academy for Science, Technology and Maritime Transport – Alexandria","The Arab Academy for Science, Technology and Maritime Transport (AASTMT)is a leading educational institution in the Arab region, with campuses in Alexandria and other cities. It offers a wide range of academic programs in fields such as engineering, business, computer science, maritime transport, logistics, medicine, and pharmacy. The academy focuses on high-quality education, practical training, scientific research, and innovation.
","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919613/OIP_nsxhyp.jpg,Faculty of Art and Design,"Interior Design
Graphic Design
Fashion Design
Product Design",
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Pharmacy,"Pharm D
Pharm D – Clinical","(pharm d)100,210_(pharm d,clinical)106,810"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Dentistry,Dental Medicine and Surgery,"132,645"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Engineering,"Computer Engineering
Architectural Engineering
Petrochemical Engineering
Electrical Engineering – Power and Control
Electrical Engineering – Communications
Mechanical Engineering – Mechanical Power Engineering
Mechanical Engineering – Industrial Engineering and Manufacturing
Construction Engineering and Management","70,235"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Financial and Administrative Sciences,"Marketing
Accounting
Finance and Investment","62,410"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Languages and Translation,"English Language
Teaching English Language
French Language
Turkish Language
Spanish Language
Chinese Language","67,210"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Legal Studies and International Relations,Law,"59,160"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Tourism and Hotel Management,"Tourism
Hotel Management","55,186"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Mass Communication,"Journalism
Digital Publishing
Public Relations
Marketing Communications
Radio
Television Production","68,310"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Physical Therapy,Physical Therapy,"96,910"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Applied Health Sciences and Technology,"Dental Prosthodontics
Anesthesia and Intensive Care
Nutrition
Medical Equipment
Medical Laboratories
Radiology and Medical Imaging Technology
Optics Technology","77,660"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Computer Science and Artificial Intelligence,"Computer Science
Artificial Intelligence
Data Science
Cyber Security","83,410"
Pharos University in Alexandria,"Pharos University in Alexandria (PUA) is the first private university in Alexandria, Egypt, established in 2006. It offers a wide range of accredited academic programs across 12 specialized faculties, with a focus on quality education, scientific research, practical training, innovation, and international collaboration.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919674/kisspng-pharos-university-in-alexandria-alexandria-higher-science-and-technology-5ad764aea8a662.3307150415240654546908_qdi128.webp,Faculty of Arts and Design,"Interior Design
Expressive Arts
Graphic Design
Illustration
Digital Media
Animation and Video Film
Drawing and Painting
Mural Design
Fashion Design","77,165"
Egypt-Japan University of Science and Technology,"Egypt-Japan University of Science and Technology (E-JUST) is a research-oriented university in Egypt that focuses on science, engineering, technology, and innovation. It follows a Japanese-inspired educational model that emphasizes practical learning, scientific research, advanced technology, and collaboration with Japanese universities and institutions.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919768/Egypt-_-Japan-University-of-Science-and-Technology-E-JUST-2309x1732_va7k45.webp,Faculty of Engineering,"Electronics and Communications Engineering
Computer Science and Engineering
Electrical Power Engineering
Biomedical Engineering
Industrial and Manufacturing Engineering
Mechatronics Engineering
Chemical and Petrochemical Engineering
Mechanical Power and Energy Engineering
Materials Science and Engineering
Aerospace Engineering
Environmental Engineering
Electromechanical Buildings Systems Engineering  and Sustainable Architecture","130,000"
Egypt-Japan University of Science and Technology,"Egypt-Japan University of Science and Technology (E-JUST) is a research-oriented university in Egypt that focuses on science, engineering, technology, and innovation. It follows a Japanese-inspired educational model that emphasizes practical learning, scientific research, advanced technology, and collaboration with Japanese universities and institutions.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919768/Egypt-_-Japan-University-of-Science-and-Technology-E-JUST-2309x1732_va7k45.webp,Faculty of International Business and Humanities,"Accounting and Information Technology
Human Resources Management
Investment and Financ","90,000"
Egypt-Japan University of Science and Technology,"Egypt-Japan University of Science and Technology (E-JUST) is a research-oriented university in Egypt that focuses on science, engineering, technology, and innovation. It follows a Japanese-inspired educational model that emphasizes practical learning, scientific research, advanced technology, and collaboration with Japanese universities and institutions.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919768/Egypt-_-Japan-University-of-Science-and-Technology-E-JUST-2309x1732_va7k45.webp,Faculty of Pharmacy,Pharm D,"145,000"
Egypt-Japan University of Science and Technology,"Egypt-Japan University of Science and Technology (E-JUST) is a research-oriented university in Egypt that focuses on science, engineering, technology, and innovation. It follows a Japanese-inspired educational model that emphasizes practical learning, scientific research, advanced technology, and collaboration with Japanese universities and institutions.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919768/Egypt-_-Japan-University-of-Science-and-Technology-E-JUST-2309x1732_va7k45.webp,Faculty of Basic and Applied Sciences,"Chemistry
Molecular Biology and Biomedical Sciences
Mathematics and Statistics
Applied Physics
Space Environment and Remote Sensing","75,000"
Egypt-Japan University of Science and Technology,"Egypt-Japan University of Science and Technology (E-JUST) is a research-oriented university in Egypt that focuses on science, engineering, technology, and innovation. It follows a Japanese-inspired educational model that emphasizes practical learning, scientific research, advanced technology, and collaboration with Japanese universities and institutions.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919768/Egypt-_-Japan-University-of-Science-and-Technology-E-JUST-2309x1732_va7k45.webp,Faculty of Computer Science and Information Technology,"Computer Science
","105,000"
Egypt-Japan University of Science and Technology,"Egypt-Japan University of Science and Technology (E-JUST) is a research-oriented university in Egypt that focuses on science, engineering, technology, and innovation. It follows a Japanese-inspired educational model that emphasizes practical learning, scientific research, advanced technology, and collaboration with Japanese universities and institutions.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919768/Egypt-_-Japan-University-of-Science-and-Technology-E-JUST-2309x1732_va7k45.webp,Faculty of Art and Design,"Industrial Product Design
Interior Design
Digital Media Design
Arts in Creative Industries","80,000"
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Medicine,"Anatomy
Physiology
Biochemistry
Histology
Pathology
Pharmacology
Microbiology
Parasitology
Internal Medicine
General Surgery
Pediatrics
Obstetrics and Gynecology
Orthopedics
Ophthalmology
ENT
Dermatology
Psychiatry
Radiology
Anesthesiology
Cardiology
Neurology
Urology
Emergency Medicine
Family Medicine",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Dentistry,"Oral Medicine and Periodontology
Oral and Maxillofacial Surgery
Prosthodontics
Conservative Dentistry
Endodontics
Orthodontics
Pediatric Dentistry
Oral Pathology
Oral Biology",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Pharmacy,"Pharmaceutics
Pharmaceutical Chemistry
Pharmacognosy
Pharmacology
Clinical Pharmacy
Microbiology
Biochemistry",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Science,"Mathematics
Physics
Chemistry
Botany
Zoology
Geology",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Agriculture,"Agronomy
Horticulture
Plant Protection
Agricultural Economics
Animal Production
Soil and Water Sciences
Food Science",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Education,"Curriculum and Instruction
Educational Psychology
Foundations of Education
Special Education
English Language
Arabic Language
Mathematics
Physics
Chemistry
Biology",
